CLAVE_CASILLA|ID_ENTIDAD|ENTIDAD|ID_DISTRITO_FEDERAL|DISTRITO_FEDERAL|ID_DISTRITO_LOCAL|DISTRITO_LOCAL|ID_MUNICIPIO|MUNICIPIO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|LISTA_NOMINAL
'161011B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1011|=01|B|=00|646
'161011C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1011|=01|C|=00|645
'161012B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1012|=01|B|=00|677
'161012C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1012|=01|C|=00|676
'161013B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1013|=01|B|=00|619
'161013C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1013|=01|C|=00|619
'161014B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1014|=01|B|=00|679
'161014C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1014|=01|C|=00|678
'161015B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1015|=01|B|=00|712
'161015C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1015|=01|C|=00|711
'161016B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1016|=01|B|=00|397
'161016C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1016|=01|C|=00|397
'161017B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1017|=01|B|=00|673
'161018B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1018|=01|B|=00|406
'161018C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1018|=01|C|=00|406
'161019B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1019|=01|B|=00|465
'161019C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1019|=01|C|=00|465
'161020B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1020|=01|B|=00|566
'161020C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1020|=01|C|=00|566
'161021B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1021|=01|B|=00|695
'161022B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1022|=01|B|=00|326
'161023B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1023|=01|B|=00|446
'161047B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1047|=01|B|=00|710
'161048B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1048|=01|B|=00|668
'161049B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1049|=01|B|=00|689
'161050B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1050|=01|B|=00|445
'161050C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1050|=01|C|=00|445
'161051B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1051|=01|B|=00|540
'161051C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1051|=01|C|=00|540
'161052B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1052|=01|B|=00|651
'161052C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1052|=01|C|=00|651
'161052S0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1052|=01|S|=00|1000
'161053B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1053|=01|B|=00|738
'161053C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1053|=01|C|=00|738
'161053C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1053|=02|C|=00|737
'161054B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1054|=01|B|=00|479
'161054C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1054|=01|C|=00|478
'161055B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1055|=01|B|=00|416
'161055C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1055|=01|C|=00|416
'161056B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1056|=01|B|=00|600
'161056C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1056|=01|C|=00|600
'161057B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1057|=01|B|=00|622
'161057C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1057|=01|C|=00|621
'161057C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1057|=02|C|=00|621
'161058B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1058|=01|B|=00|742
'161058C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1058|=01|C|=00|742
'161059B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1059|=01|B|=00|647
'161059C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1059|=01|C|=00|647
'161059C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1059|=02|C|=00|647
'161059C0300'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1059|=03|C|=00|647
'161059C0400'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1059|=04|C|=00|647
'161059C0500'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1059|=05|C|=00|646
'161060A0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1060|=01|A|=00|3
'161060B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1060|=01|B|=00|601
'161060C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1060|=01|C|=00|600
'161060S0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1060|=01|S|=00|1000
'161060C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1060|=02|C|=00|600
'161060C0300'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1060|=03|C|=00|600
'161061B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1061|=01|B|=00|343
'161062B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1062|=01|B|=00|484
'161062C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1062|=01|C|=00|484
'161063B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1063|=01|B|=00|605
'161063C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1063|=01|C|=00|605
'161064B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1064|=01|B|=00|474
'161064C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1064|=01|C|=00|473
'161065B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1065|=01|B|=00|440
'161066B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1066|=01|B|=00|460
'161066C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1066|=01|C|=00|459
'161131B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1131|=01|B|=00|651
'161131C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1131|=01|C|=00|650
'161132B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1132|=01|B|=00|716
'161133B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1133|=01|B|=00|420
'161133C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1133|=01|C|=00|419
'161134B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1134|=01|B|=00|446
'161134C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1134|=01|C|=00|445
'161135B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1135|=01|B|=00|492
'161135C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1135|=01|C|=00|491
'161136B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1136|=01|B|=00|530
'161136C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1136|=01|C|=00|529
'161137B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1137|=01|B|=00|614
'161137C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1137|=01|C|=00|613
'161138B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1138|=01|B|=00|501
'161138C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1138|=01|C|=00|500
'161139B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1139|=01|B|=00|479
'161139C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1139|=01|C|=00|479
'161141B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1141|=01|B|=00|657
'161141C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1141|=01|C|=00|657
'161142B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1142|=01|B|=00|515
'161142C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1142|=01|C|=00|514
'161142C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1142|=02|C|=00|514
'161143B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1143|=01|B|=00|697
'161143C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1143|=01|C|=00|697
'161143C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1143|=02|C|=00|697
'161144B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1144|=01|B|=00|480
'161144C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1144|=01|C|=00|479
'161145B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1145|=01|B|=00|695
'161145C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1145|=01|C|=00|694
'161146B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1146|=01|B|=00|565
'161146C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1146|=01|C|=00|564
'161147B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1147|=01|B|=00|665
'161147C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1147|=01|C|=00|665
'161147C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1147|=02|C|=00|664
'161148B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1148|=01|B|=00|476
'161148C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1148|=01|C|=00|475
'161149B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1149|=01|B|=00|427
'161149C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1149|=01|C|=00|427
'161150B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1150|=01|B|=00|731
'161150C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1150|=01|C|=00|730
'161151B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1151|=01|B|=00|650
'161151C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1151|=01|C|=00|650
'161152B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1152|=01|B|=00|588
'161152C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1152|=01|C|=00|588
'161153B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1153|=01|B|=00|466
'161153C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1153|=01|C|=00|466
'161160B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1160|=01|B|=00|694
'161160C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1160|=01|C|=00|694
'161160C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1160|=02|C|=00|694
'161160C0300'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1160|=03|C|=00|694
'161160C0400'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1160|=04|C|=00|694
'161160C0500'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1160|=05|C|=00|694
'161161B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1161|=01|B|=00|510
'161161C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1161|=01|C|=00|510
'161191B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|B|=00|746
'161191C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|C|=00|745
'161191E0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=00|718
'161191E0101'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=01|718
'161191E0102'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=02|717
'161191E0103'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=03|717
'161191E0104'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=04|717
'161191E0105'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=05|717
'161191E0106'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=06|717
'161191E0107'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=07|717
'161191E0108'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=08|717
'161191E0109'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=01|E|=09|717
'161191C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=02|C|=00|745
'161191C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=03|C|=00|745
'161191C0400'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=04|C|=00|745
'161191C0500'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=05|C|=00|745
'161191C0600'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=06|C|=00|745
'161191C0700'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=07|C|=00|745
'161191C0800'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1191|=08|C|=00|745
'161193B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=01|B|=00|691
'161193C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=01|C|=00|691
'161193C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=02|C|=00|690
'161193C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=03|C|=00|690
'161193C0400'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=04|C|=00|690
'161193C0500'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=05|C|=00|690
'161193C0600'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=06|C|=00|690
'161193C0700'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=07|C|=00|690
'161193C0800'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=08|C|=00|690
'161193C0900'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1193|=09|C|=00|690
'161197B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1197|=01|B|=00|681
'161197C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1197|=01|C|=00|681
'161197S0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1197|=01|S|=00|1000
'161197C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1197|=02|C|=00|681
'161197C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1197|=03|C|=00|681
'161197C0400'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1197|=04|C|=00|681
'161198B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1198|=01|B|=00|744
'161198C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1198|=01|C|=00|744
'161198C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1198|=02|C|=00|744
'161198C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1198|=03|C|=00|744
'161198C0400'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1198|=04|C|=00|744
'161198C0500'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1198|=05|C|=00|743
'161199B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1199|=01|B|=00|745
'161199C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1199|=01|C|=00|745
'161199C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1199|=02|C|=00|745
'161199C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1199|=03|C|=00|744
'161200B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1200|=01|B|=00|736
'161200C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1200|=01|C|=00|736
'161200C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1200|=02|C|=00|736
'161200C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1200|=03|C|=00|735
'161200C0400'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1200|=04|C|=00|735
'161200C0500'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1200|=05|C|=00|735
'161201B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1201|=01|B|=00|628
'161201C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1201|=01|C|=00|627
'161201C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1201|=02|C|=00|627
'161201C0300'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1201|=03|C|=00|627
'161203B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1203|=01|B|=00|659
'161203C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1203|=01|C|=00|659
'161203C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1203|=02|C|=00|659
'161204B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1204|=01|B|=00|626
'161204C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1204|=01|C|=00|625
'161204C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1204|=02|C|=00|625
'161208B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1208|=01|B|=00|738
'161208C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1208|=01|C|=00|737
'161209B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1209|=01|B|=00|513
'161209C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1209|=01|C|=00|512
'161209C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1209|=02|C|=00|512
'161210B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1210|=01|B|=00|454
'161210C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1210|=01|C|=00|453
'161211B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1211|=01|B|=00|549
'161211C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1211|=01|C|=00|548
'161211C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1211|=02|C|=00|548
'161212B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1212|=01|B|=00|649
'161212C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1212|=01|C|=00|648
'161212C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1212|=02|C|=00|648
'161213B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1213|=01|B|=00|598
'161213C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1213|=01|C|=00|597
'161214B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1214|=01|B|=00|534
'161214C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1214|=01|C|=00|534
'161214C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1214|=02|C|=00|533
'161215B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=01|B|=00|697
'161215C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=01|C|=00|697
'161215C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=02|C|=00|697
'161215C0300'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=03|C|=00|697
'161215C0400'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=04|C|=00|697
'161215C0500'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=05|C|=00|697
'161215C0600'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=06|C|=00|696
'161215C0700'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=07|C|=00|696
'161215C0800'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1215|=08|C|=00|696
'161216B0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=01|B|=00|750
'161216C0100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=01|C|=00|750
'161216C0200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=02|C|=00|750
'161216C0300'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=03|C|=00|750
'161216C0400'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=04|C|=00|750
'161216C0500'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=05|C|=00|750
'161216C0600'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=06|C|=00|750
'161216C0700'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=07|C|=00|750
'161216C0800'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=08|C|=00|750
'161216C0900'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=09|C|=00|750
'161216C1000'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=10|C|=00|750
'161216C1100'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=11|C|=00|750
'161216C1200'|=16|MICHOACÁN|=008|MORELIA|=016|MORELIA|=054|MORELIA|=1216|=12|C|=00|750
'161217B0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1217|=01|B|=00|588
'161217C0100'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1217|=01|C|=00|587
'161217C0200'|=16|MICHOACÁN|=008|MORELIA|=010|MORELIA|=054|MORELIA|=1217|=02|C|=00|587
