CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|CASILLA|NUM_ACTA_IMPRESO|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PES|RSP|FXM|CI|PAN-PRI-PRD|PAN-PRI|PAN-PRD|PRI-PRD|PVEM-PT-MORENA|PVEM-PT|PVEM-MORENA|PT-MORENA|CANDIDATO/A NO REGISTRADO/A|VOTOS NULOS|TOTAL_VOTOS_CALCULADOS|LISTA_NOMINAL|OBSERVACIONES|MECANISMOS_TRASLADO|FECHA_HORA|MUNICIPIO
160512B0100'|160512B010093123|16|MICHOACï¿½N|6|CIUDAD HIDALGO|512|1|B|0|No urbana|2|39|53|14|32|72|18|23|4|2|1|0|1|2|1|0|0|0|0|0|0|12|274|592|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:53|HIDALGO
160513B0100'|160513B010093124|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|B|0|No urbana|2|48|33|12|52|40|37|34|15|3|8|0|0|0|0|1|0|0|0|0|0|17|300|633|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:55|HIDALGO
160513B0100'|160513B010093124|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|B|0|No urbana|2|48|33|12|52|40|37|34|15|3|8|0|0|0|0|1|0|0|0|0|0|17|300|633|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:55|HIDALGO
160513B0100'|160513B010093124|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|B|0|No urbana|2|48|33|12|52|40|37|34|15|3|8|0|0|0|0|1|0|0|0|0|0|17|300|633|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:55|HIDALGO
160513B0100'|160513B010093124|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|B|0|No urbana|2|48|33|12|52|40|37|34|15|3|8|0|0|0|0|1|0|0|0|0|0|17|300|633|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:55|HIDALGO
160513C0200'|160513C020098067|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|2|C|0|No urbana|2|60|22|28|72|36|26|35|13|3|0|0|1|0|0|3|0|0|0|0|0|22|321|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:34|HIDALGO
160513C0200'|160513C020098067|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|2|C|0|No urbana|2|60|22|28|72|36|26|35|13|3|0|0|1|0|0|3|0|0|0|0|0|22|321|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:34|HIDALGO
160513C0200'|160513C020098067|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|2|C|0|No urbana|2|60|22|28|72|36|26|35|13|3|0|0|1|0|0|3|0|0|0|0|0|22|321|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:34|HIDALGO
160513C0200'|160513C020098067|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|2|C|0|No urbana|2|60|22|28|72|36|26|35|13|3|0|0|1|0|0|3|0|0|0|0|0|22|321|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:34|HIDALGO
160513C0100'|160513C010097740|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|C|0|No urbana|2|44|28|21|47|53|39|35|9|5|2|0|2|0|0|3|0|0|0|0|0|16|304|632|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:26|HIDALGO
160513C0100'|160513C010097740|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|C|0|No urbana|2|44|28|21|47|53|39|35|9|5|2|0|2|0|0|3|0|0|0|0|0|16|304|632|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:26|HIDALGO
160513C0100'|160513C010097740|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|C|0|No urbana|2|44|28|21|47|53|39|35|9|5|2|0|2|0|0|3|0|0|0|0|0|16|304|632|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:26|HIDALGO
160513C0100'|160513C010097740|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|1|C|0|No urbana|2|44|28|21|47|53|39|35|9|5|2|0|2|0|0|3|0|0|0|0|0|16|304|632|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:26|HIDALGO
160513C0300'|160513C030097743|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|3|C|0|No urbana|2|45|17|20|46|46|40|41|9|5|7|0|0|0|0|0|0|0|0|0|0|28|304|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:22|HIDALGO
160513C0300'|160513C030097743|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|3|C|0|No urbana|2|45|17|20|46|46|40|41|9|5|7|0|0|0|0|0|0|0|0|0|0|28|304|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:22|HIDALGO
160513C0300'|160513C030097743|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|3|C|0|No urbana|2|45|17|20|46|46|40|41|9|5|7|0|0|0|0|0|0|0|0|0|0|28|304|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:22|HIDALGO
160513C0300'|160513C030097743|16|MICHOACï¿½N|6|CIUDAD HIDALGO|513|3|C|0|No urbana|2|45|17|20|46|46|40|41|9|5|7|0|0|0|0|0|0|0|0|0|0|28|304|632|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:22|HIDALGO
160514B0100'|160514B010093125|16|MICHOACï¿½N|6|CIUDAD HIDALGO|514|1|B|0|No urbana|2|16|39|22|51|93|17|21|2|1|9|0|0|0|0|3|0|0|0|0|0|33|307|528|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:34|HIDALGO
160514B0100'|160514B010093125|16|MICHOACï¿½N|6|CIUDAD HIDALGO|514|1|B|0|No urbana|2|16|39|22|51|93|17|21|2|1|9|0|0|0|0|3|0|0|0|0|0|33|307|528|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:34|HIDALGO
160514C0100'|160514C010098068|16|MICHOACï¿½N|6|CIUDAD HIDALGO|514|1|C|0|No urbana|2|9|22|16|42|124|13|27|2|2|9|0|3|2|0|2|0|0|0|0|0|30|303|527|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:42|HIDALGO
160514C0100'|160514C010098068|16|MICHOACï¿½N|6|CIUDAD HIDALGO|514|1|C|0|No urbana|2|9|22|16|42|124|13|27|2|2|9|0|3|2|0|2|0|0|0|0|0|30|303|527|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:42|HIDALGO
160515B0100'|160515B010093126|16|MICHOACï¿½N|6|CIUDAD HIDALGO|515|1|B|0|No urbana|2|47|33|44|67|34|19|22|11|3|10|0|3|2|0|0|0|0|0|0|1|13|309|572|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:04|HIDALGO
160516B0100'|160516B010093127|16|MICHOACï¿½N|6|CIUDAD HIDALGO|516|1|B|0|No urbana|2|33|18|18|39|39|19|24|12|1|2|0|1|0|0|2|0|0|0|0|0|14|222|456|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:37|HIDALGO
160516B0100'|160516B010093127|16|MICHOACï¿½N|6|CIUDAD HIDALGO|516|1|B|0|No urbana|2|33|18|18|39|39|19|24|12|1|2|0|1|0|0|2|0|0|0|0|0|14|222|456|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:37|HIDALGO
160516C0100'|160516C010098070|16|MICHOACï¿½N|6|CIUDAD HIDALGO|516|1|C|0|No urbana|2|31|21|14|35|46|14|31|8|4|5|0|1|1|0|2|0|0|0|0|0|12|225|455|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:16|HIDALGO
160516C0100'|160516C010098070|16|MICHOACï¿½N|6|CIUDAD HIDALGO|516|1|C|0|No urbana|2|31|21|14|35|46|14|31|8|4|5|0|1|1|0|2|0|0|0|0|0|12|225|455|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:16|HIDALGO
160517B0100'|160517B010093545|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|B|0|No urbana|2|21|18|16|39|41|28|53|12|5|4|0|3|0|0|1|0|0|0|0|0|20|261|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:31|HIDALGO
160517B0100'|160517B010093545|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|B|0|No urbana|2|21|18|16|39|41|28|53|12|5|4|0|3|0|0|1|0|0|0|0|0|20|261|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:31|HIDALGO
160517B0100'|160517B010093545|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|B|0|No urbana|2|21|18|16|39|41|28|53|12|5|4|0|3|0|0|1|0|0|0|0|0|20|261|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:31|HIDALGO
160517B0100'|160517B010093545|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|B|0|No urbana|2|21|18|16|39|41|28|53|12|5|4|0|3|0|0|1|0|0|0|0|0|20|261|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:31|HIDALGO
160517C0100'|160517C010098072|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|C|0|No urbana|2|45|22|16|33|35|25|50|7|4|6|0|2|0|0|1|0|0|0|0|0|12|258|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:27|HIDALGO
160517C0100'|160517C010098072|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|C|0|No urbana|2|45|22|16|33|35|25|50|7|4|6|0|2|0|0|1|0|0|0|0|0|12|258|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:27|HIDALGO
160517C0100'|160517C010098072|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|C|0|No urbana|2|45|22|16|33|35|25|50|7|4|6|0|2|0|0|1|0|0|0|0|0|12|258|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:27|HIDALGO
160517C0100'|160517C010098072|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|1|C|0|No urbana|2|45|22|16|33|35|25|50|7|4|6|0|2|0|0|1|0|0|0|0|0|12|258|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:27|HIDALGO
160517C0200'|160517C020097745|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|2|C|0|No urbana|2|31|25|16|37|29|38|47|15|3|3|0|1|1|0|0|0|0|0|0|0|21|267|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:59|HIDALGO
160517C0200'|160517C020097745|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|2|C|0|No urbana|2|31|25|16|37|29|38|47|15|3|3|0|1|1|0|0|0|0|0|0|0|21|267|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:59|HIDALGO
160517C0200'|160517C020097745|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|2|C|0|No urbana|2|31|25|16|37|29|38|47|15|3|3|0|1|1|0|0|0|0|0|0|0|21|267|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:59|HIDALGO
160517C0200'|160517C020097745|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|2|C|0|No urbana|2|31|25|16|37|29|38|47|15|3|3|0|1|1|0|0|0|0|0|0|0|21|267|626|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:59|HIDALGO
160517C0300'|160517C030098074|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|3|C|0|No urbana|2|25|20|10|34|39|32|53|7|0|7|0|2|1|0|1|0|0|0|0|0|13|244|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:51|HIDALGO
160517C0300'|160517C030098074|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|3|C|0|No urbana|2|25|20|10|34|39|32|53|7|0|7|0|2|1|0|1|0|0|0|0|0|13|244|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:51|HIDALGO
160517C0300'|160517C030098074|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|3|C|0|No urbana|2|25|20|10|34|39|32|53|7|0|7|0|2|1|0|1|0|0|0|0|0|13|244|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:51|HIDALGO
160517C0300'|160517C030098074|16|MICHOACï¿½N|6|CIUDAD HIDALGO|517|3|C|0|No urbana|2|25|20|10|34|39|32|53|7|0|7|0|2|1|0|1|0|0|0|0|0|13|244|626|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:51|HIDALGO
160518B0100'|160518B010093546|16|MICHOACï¿½N|6|CIUDAD HIDALGO|518|1|B|0|No urbana|2|16|23|10|38|23|10|26|3|1|0|0|1|0|0|0|0|0|0|0|0|9|160|319|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:15|HIDALGO
160519B0100'|160519B010093547|16|MICHOACï¿½N|6|CIUDAD HIDALGO|519|1|B|0|No urbana|2|5|11|1|13|17|13|7|3|0|1|0|0|0|0|0|0|0|0|0|0|0|71|139|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:35|HIDALGO
160520B0100'|160520B010093696|16|MICHOACï¿½N|6|CIUDAD HIDALGO|520|1|B|0|No urbana|2|42|37|3|13|25|7|36|16|3|1|0|0|0|0|0|0|0|0|0|0|4|187|438|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:03|HIDALGO
160521B0100'|160521B010093697|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|1|B|0|No urbana|2|35|24|18|33|43|22|60|4|3|4|0|0|0|0|0|0|0|0|0|0|16|262|600|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:58|HIDALGO
160521B0100'|160521B010093697|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|1|B|0|No urbana|2|35|24|18|33|43|22|60|4|3|4|0|0|0|0|0|0|0|0|0|0|16|262|600|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:58|HIDALGO
160521B0100'|160521B010093697|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|1|B|0|No urbana|2|35|24|18|33|43|22|60|4|3|4|0|0|0|0|0|0|0|0|0|0|16|262|600|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:58|HIDALGO
160521C0100'|160521C010097746|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|1|C|0|No urbana|2|50|24|19|35|61|16|30|13|1|10|0|2|0|0|1|0|0|0|0|0|19|281|600|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:21|HIDALGO
160521C0100'|160521C010097746|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|1|C|0|No urbana|2|50|24|19|35|61|16|30|13|1|10|0|2|0|0|1|0|0|0|0|0|19|281|600|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:21|HIDALGO
160521C0100'|160521C010097746|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|1|C|0|No urbana|2|50|24|19|35|61|16|30|13|1|10|0|2|0|0|1|0|0|0|0|0|19|281|600|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:21|HIDALGO
160521C0200'|160521C020097747|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|2|C|0|No urbana|2|68|40|8|51|41|17|29|2|0|7|0|1|0|0|1|0|0|0|0|0|11|276|599|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:44|HIDALGO
160521C0200'|160521C020097747|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|2|C|0|No urbana|2|68|40|8|51|41|17|29|2|0|7|0|1|0|0|1|0|0|0|0|0|11|276|599|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:44|HIDALGO
160521C0200'|160521C020097747|16|MICHOACï¿½N|6|CIUDAD HIDALGO|521|2|C|0|No urbana|2|68|40|8|51|41|17|29|2|0|7|0|1|0|0|1|0|0|0|0|0|11|276|599|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:44|HIDALGO
160522B0100'|160522B010093698|16|MICHOACï¿½N|6|CIUDAD HIDALGO|522|1|B|0|No urbana|2|14|24|11|71|34|9|16|6|1|3|0|0|0|0|0|0|0|0|0|0|12|201|387|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:52|HIDALGO
160523B0100'|160523B010093699|16|MICHOACï¿½N|6|CIUDAD HIDALGO|523|1|B|0|No urbana|2|14|23|31|52|28|30|47|7|2|2|0|0|0|0|2|0|0|0|0|0|20|258|489|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:04|HIDALGO
160524B0100'|160524B010093700|16|MICHOACï¿½N|6|CIUDAD HIDALGO|524|1|B|0|No urbana|2|10|17|24|49|42|24|53|10|4|11|0|1|0|0|2|0|0|0|0|0|9|256|553|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:17|HIDALGO
160525B0100'|160525B010093701|16|MICHOACï¿½N|6|CIUDAD HIDALGO|525|1|B|0|No urbana|2|29|65|57|21|85|40|72|5|2|6|0|3|0|0|2|0|0|0|0|0|13|400|568|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:21|HIDALGO
160526B0100'|160526B010093702|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|1|B|0|No urbana|2|29|40|17|58|73|26|41|11|5|8|0|2|0|0|0|0|0|0|0|0|47|357|680|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:14|HIDALGO
160526B0100'|160526B010093702|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|1|B|0|No urbana|2|29|40|17|58|73|26|41|11|5|8|0|2|0|0|0|0|0|0|0|0|47|357|680|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:14|HIDALGO
160526B0100'|160526B010093702|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|1|B|0|No urbana|2|29|40|17|58|73|26|41|11|5|8|0|2|0|0|0|0|0|0|0|0|47|357|680|Recuento (Para recuento (SRA))|I|09/06/2021 19:06:14|HIDALGO
160526C0200'|160526C020098078|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|2|C|0|No urbana|2|26|33|8|55|95|40|49|2|0|4|0|2|1|1|0|0|0|0|0|0|35|351|679|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:35|HIDALGO
160526C0200'|160526C020098078|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|2|C|0|No urbana|2|26|33|8|55|95|40|49|2|0|4|0|2|1|1|0|0|0|0|0|0|35|351|679|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:35|HIDALGO
160526C0200'|160526C020098078|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|2|C|0|No urbana|2|26|33|8|55|95|40|49|2|0|4|0|2|1|1|0|0|0|0|0|0|35|351|679|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:35|HIDALGO
160526C0100'|160526C010098077|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|1|C|0|No urbana|2|39|30|13|44|108|28|36|6|10|2|0|3|0|0|1|0|0|0|0|0|32|352|680|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:13|HIDALGO
160526C0100'|160526C010098077|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|1|C|0|No urbana|2|39|30|13|44|108|28|36|6|10|2|0|3|0|0|1|0|0|0|0|0|32|352|680|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:13|HIDALGO
160526C0100'|160526C010098077|16|MICHOACï¿½N|6|CIUDAD HIDALGO|526|1|C|0|No urbana|2|39|30|13|44|108|28|36|6|10|2|0|3|0|0|1|0|0|0|0|0|32|352|680|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:13|HIDALGO
160527B0100'|160527B010093703|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|B|0|No urbana|2|28|21|11|25|101|22|29|2|3|3|0|0|0|0|1|0|0|0|0|0|44|290|576|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:20|HIDALGO
160527B0100'|160527B010093703|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|B|0|No urbana|2|28|21|11|25|101|22|29|2|3|3|0|0|0|0|1|0|0|0|0|0|44|290|576|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:20|HIDALGO
160527B0100'|160527B010093703|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|B|0|No urbana|2|28|21|11|25|101|22|29|2|3|3|0|0|0|0|1|0|0|0|0|0|44|290|576|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:20|HIDALGO
160527B0100'|160527B010093703|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|B|0|No urbana|2|28|21|11|25|101|22|29|2|3|3|0|0|0|0|1|0|0|0|0|0|44|290|576|Recuento (Para recuento (SRA))|I|09/06/2021 20:06:20|HIDALGO
160527C0100'|160527C010098079|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|C|0|No urbana|2|27|23|7|44|91|26|32|3|2|2|0|1|2|0|0|0|0|0|0|0|41|301|576|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:00|HIDALGO
160527C0100'|160527C010098079|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|C|0|No urbana|2|27|23|7|44|91|26|32|3|2|2|0|1|2|0|0|0|0|0|0|0|41|301|576|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:00|HIDALGO
160527C0100'|160527C010098079|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|C|0|No urbana|2|27|23|7|44|91|26|32|3|2|2|0|1|2|0|0|0|0|0|0|0|41|301|576|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:00|HIDALGO
160527C0100'|160527C010098079|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|1|C|0|No urbana|2|27|23|7|44|91|26|32|3|2|2|0|1|2|0|0|0|0|0|0|0|41|301|576|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:00|HIDALGO
160527C0200'|160527C020098081|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|2|C|0|No urbana|2|31|25|10|38|97|14|36|7|1|5|0|2|0|0|0|0|0|0|0|0|25|291|575|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:53|HIDALGO
160527C0200'|160527C020098081|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|2|C|0|No urbana|2|31|25|10|38|97|14|36|7|1|5|0|2|0|0|0|0|0|0|0|0|25|291|575|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:53|HIDALGO
160527C0200'|160527C020098081|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|2|C|0|No urbana|2|31|25|10|38|97|14|36|7|1|5|0|2|0|0|0|0|0|0|0|0|25|291|575|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:53|HIDALGO
160527C0200'|160527C020098081|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|2|C|0|No urbana|2|31|25|10|38|97|14|36|7|1|5|0|2|0|0|0|0|0|0|0|0|25|291|575|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:53|HIDALGO
160527C0300'|160527C030097749|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|3|C|0|No urbana|2|22|26|6|38|105|18|25|6|3|4|0|0|0|0|0|0|0|0|0|0|33|286|575|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:01|HIDALGO
160527C0300'|160527C030097749|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|3|C|0|No urbana|2|22|26|6|38|105|18|25|6|3|4|0|0|0|0|0|0|0|0|0|0|33|286|575|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:01|HIDALGO
160527C0300'|160527C030097749|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|3|C|0|No urbana|2|22|26|6|38|105|18|25|6|3|4|0|0|0|0|0|0|0|0|0|0|33|286|575|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:01|HIDALGO
160527C0300'|160527C030097749|16|MICHOACï¿½N|6|CIUDAD HIDALGO|527|3|C|0|No urbana|2|22|26|6|38|105|18|25|6|3|4|0|0|0|0|0|0|0|0|0|0|33|286|575|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:01|HIDALGO
160528B0100'|160528B010093704|16|MICHOACï¿½N|6|CIUDAD HIDALGO|528|1|B|0|No urbana|2|33|18|24|16|76|7|78|0|3|2|0|0|0|0|1|0|0|0|0|0|13|271|619|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:50|HIDALGO
160529B0100'|160529B010093705|16|MICHOACï¿½N|6|CIUDAD HIDALGO|529|1|B|0|No urbana|2|2|18|27|15|27|8|91|7|1|5|0|2|1|0|0|0|0|0|0|0|13|217|559|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:43|HIDALGO
160530B0100'|160530B010093706|16|MICHOACï¿½N|6|CIUDAD HIDALGO|530|1|B|0|No urbana|2|1|4|15|27|25|8|77|1|3|1|0|0|0|0|0|0|0|0|0|0|11|173|368|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:43|HIDALGO
160531B0100'|160531B010093707|16|MICHOACï¿½N|6|CIUDAD HIDALGO|531|1|B|0|No urbana|2|12|41|11|66|121|37|39|11|3|14|0|2|0|2|0|0|0|0|0|0|17|376|558|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:22|HIDALGO
160532B0100'|160532B010093708|16|MICHOACï¿½N|6|CIUDAD HIDALGO|532|1|B|0|No urbana|2|16|27|24|61|32|20|30|5|1|2|0|1|0|1|2|0|0|0|0|0|16|238|415|Recuento (Para recuento (SRA))|I|09/06/2021 12:06:24|HIDALGO
160532B0100'|160532B010093708|16|MICHOACï¿½N|6|CIUDAD HIDALGO|532|1|B|0|No urbana|2|16|27|24|61|32|20|30|5|1|2|0|1|0|1|2|0|0|0|0|0|16|238|415|Recuento (Para recuento (SRA))|I|09/06/2021 12:06:24|HIDALGO
160532C0100'|160532C010097752|16|MICHOACï¿½N|6|CIUDAD HIDALGO|532|1|C|0|No urbana|2|13|32|17|56|50|19|40|2|1|2|0|0|0|0|1|0|0|0|0|0|10|243|415|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:04|HIDALGO
160532C0100'|160532C010097752|16|MICHOACï¿½N|6|CIUDAD HIDALGO|532|1|C|0|No urbana|2|13|32|17|56|50|19|40|2|1|2|0|0|0|0|1|0|0|0|0|0|10|243|415|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:04|HIDALGO
160533B0100'|160533B010093709|16|MICHOACï¿½N|6|CIUDAD HIDALGO|533|1|B|0|No urbana|2|3|3|5|16|7|5|15|0|0|0|0|0|0|0|0|0|0|0|0|0|9|63|106|Recuento (Para recuento (SRA))|I|09/06/2021 12:06:00|HIDALGO
160534B0100'|160534B010093710|16|MICHOACï¿½N|6|CIUDAD HIDALGO|534|1|B|0|No urbana|2|19|37|25|166|76|5|24|5|0|4|0|1|0|0|0|0|0|0|0|0|13|375|565|Recuento (Para recuento (SRA))|I|09/06/2021 12:06:46|HIDALGO
160535B0100'|160535B010093711|16|MICHOACï¿½N|6|CIUDAD HIDALGO|535|1|B|0|No urbana|2|3|8|8|11|23|1|5|0|0|0|0|0|0|0|1|0|0|0|0|0|3|63|96|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:31|
160536B0100'|160536B010093712|16|MICHOACï¿½N|6|CIUDAD HIDALGO|536|1|B|0|No urbana|2|8|16|9|22|22|1|6|0|1|1|0|1|0|0|0|0|0|0|0|0|5|92|147|Cotejo (Levantada en Casilla)|I|09/06/2021 11:06:05|HIDALGO
160537B0100'|160537B010093713|16|MICHOACï¿½N|6|CIUDAD HIDALGO|537|1|B|0|No urbana|2|27|20|12|24|34|17|14|5|0|6|0|0|0|1|0|0|0|0|0|0|8|168|318|Recuento (Para recuento (SRA))|I|09/06/2021 11:06:52|HIDALGO
