CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|CASILLA|NUM_ACTA_IMPRESO|PAN|PRI|PRD|PVEM|PT|MOVIMIENTO CIUDADANO|NUEVA ALIANZA|MORENA|ENCUENTRO SOCIAL|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_NA|PRI_PVEM|PRI_NA|PVEM_NA|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CAND_IND_01|CAND_IND_02|CNR|VN|TOTAL_VOTOS_CALCULADOS|LISTA_NOMINAL|OBSERVACIONES|MECANISMOS_TRASLADO|FECHA_HORA|MUNICIPIO
160181B0100'|160181B010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|B|0|Rural|6|7|41|44|15|2|1|18|146|0|2|0|0|0|0|0|0|0|1|3|0|1|0|0|0|34|315|529|Recuento (Para recuento (SRA))|F-I|05/07/18 17:03:24.616000|ARTEAGA
160181C0100'|160181C010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|C|0|Rural|6|5|64|31|22|1|3|31|136|1|1|0|1|0|0|0|0|0|0|2|0|0|0|0|0|32|330|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:17:17.090000|ARTEAGA
160181C0100'|160181C010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|C|0|Rural|6|5|64|31|22|1|3|31|136|1|1|0|1|0|0|0|0|0|0|2|0|0|0|0|0|32|330|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:17:17.090000|ARTEAGA
160181C0100'|160181C010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|C|0|Rural|6|5|64|31|22|1|3|31|136|1|1|0|1|0|0|0|0|0|0|2|0|0|0|0|0|32|330|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:17:17.090000|ARTEAGA
160181C0100'|160181C010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|C|0|Rural|6|5|64|31|22|1|3|31|136|1|1|0|1|0|0|0|0|0|0|2|0|0|0|0|0|32|330|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:17:17.090000|ARTEAGA
160181C0200'|160181C020006|16|MICHOACAN|1|LAZARO CARDENAS|181|2|C|0|Rural|6|8|49|32|8|4|6|39|125|2|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|28|305|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:21:46.332000|ARTEAGA
160181C0200'|160181C020006|16|MICHOACAN|1|LAZARO CARDENAS|181|2|C|0|Rural|6|8|49|32|8|4|6|39|125|2|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|28|305|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:21:46.332000|ARTEAGA
160181C0200'|160181C020006|16|MICHOACAN|1|LAZARO CARDENAS|181|2|C|0|Rural|6|8|49|32|8|4|6|39|125|2|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|28|305|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:21:46.332000|ARTEAGA
160181C0200'|160181C020006|16|MICHOACAN|1|LAZARO CARDENAS|181|2|C|0|Rural|6|8|49|32|8|4|6|39|125|2|0|1|1|0|0|0|0|0|0|0|1|1|0|0|0|28|305|528|Recuento (Para recuento (SRA))|F-I|05/07/18 15:21:46.332000|ARTEAGA
160181E0100'|160181E010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|E|0|Rural|6|4|13|39|17|2|4|10|13|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|4|108|140|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:46:28.402000|ARTEAGA
160181E0100'|160181E010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|E|0|Rural|6|4|13|39|17|2|4|10|13|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|4|108|140|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:46:28.402000|ARTEAGA
160181E0100'|160181E010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|E|0|Rural|6|4|13|39|17|2|4|10|13|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|4|108|140|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:46:28.402000|ARTEAGA
160181E0100'|160181E010006|16|MICHOACAN|1|LAZARO CARDENAS|181|1|E|0|Rural|6|4|13|39|17|2|4|10|13|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|4|108|140|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:46:28.402000|ARTEAGA
160182B0100'|160182B010006|16|MICHOACAN|1|LAZARO CARDENAS|182|1|B|0|Rural|6|13|16|28|2|2|0|34|47|2|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|14|159|219|Recuento (Para recuento (SRA))|F-I|05/07/18 15:12:18.147000|ARTEAGA
160183B0100'|160183B010006|16|MICHOACAN|1|LAZARO CARDENAS|183|1|B|0|Rural|6|3|15|16|4|0|1|19|14|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|9|81|108|Recuento (Para recuento (SRA))|F-I|05/07/18 15:15:41.726000|ARTEAGA
160420B0100'|160420B010006|16|MICHOACAN|1|LAZARO CARDENAS|420|1|B|0|Rural|6|8|152|83|13|8|4|0|82|2|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|20|375|485|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:45:28.683000|CHURUMUCO
160420B0100'|160420B010006|16|MICHOACAN|1|LAZARO CARDENAS|420|1|B|0|Rural|6|8|152|83|13|8|4|0|82|2|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|20|375|485|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:45:28.683000|CHURUMUCO
160420C0100'|160420C010006|16|MICHOACAN|1|LAZARO CARDENAS|420|1|C|0|Rural|6|8|155|84|15|8|2|0|88|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|23|386|484|Recuento (Para recuento (SRA))|F-I|05/07/18 15:13:57.235000|CHURUMUCO
160420C0100'|160420C010006|16|MICHOACAN|1|LAZARO CARDENAS|420|1|C|0|Rural|6|8|155|84|15|8|2|0|88|1|0|0|0|1|0|0|0|0|1|0|0|0|0|0|0|23|386|484|Recuento (Para recuento (SRA))|F-I|05/07/18 15:13:57.235000|CHURUMUCO
160421B0100'|160421B010006|16|MICHOACAN|1|LAZARO CARDENAS|421|1|B|0|Rural|6|4|273|91|19|10|3|2|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|27|483|696|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:51:43.909000|CHURUMUCO
160421B0100'|160421B010006|16|MICHOACAN|1|LAZARO CARDENAS|421|1|B|0|Rural|6|4|273|91|19|10|3|2|54|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|27|483|696|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:51:43.909000|CHURUMUCO
160421C0100'|160421C010006|16|MICHOACAN|1|LAZARO CARDENAS|421|1|C|0|Rural|6|5|269|96|17|7|2|1|70|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|28|500|695|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:50:49.117000|CHURUMUCO
160421C0100'|160421C010006|16|MICHOACAN|1|LAZARO CARDENAS|421|1|C|0|Rural|6|5|269|96|17|7|2|1|70|4|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|28|500|695|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:50:49.117000|CHURUMUCO
160422B0100'|160422B010006|16|MICHOACAN|1|LAZARO CARDENAS|422|1|B|0|Rural|6|8|158|141|22|15|2|1|83|6|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|25|462|574|Recuento (Para recuento (SRA))|F-I|05/07/18 15:48:43.221000|CHURUMUCO
160422B0100'|160422B010006|16|MICHOACAN|1|LAZARO CARDENAS|422|1|B|0|Rural|6|8|158|141|22|15|2|1|83|6|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|25|462|574|Recuento (Para recuento (SRA))|F-I|05/07/18 15:48:43.221000|CHURUMUCO
160422B0100'|160422B010006|16|MICHOACAN|1|LAZARO CARDENAS|422|1|B|0|Rural|6|8|158|141|22|15|2|1|83|6|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|25|462|574|Recuento (Para recuento (SRA))|F-I|05/07/18 15:48:43.221000|CHURUMUCO
160422C0100'|160422C010006|16|MICHOACAN|1|LAZARO CARDENAS|422|1|C|0|Rural|6|3|174|135|25|13|2|1|71|2|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|23|452|574|Recuento (Para recuento (SRA))|F-I|05/07/18 15:39:24.280000|CHURUMUCO
160422C0100'|160422C010006|16|MICHOACAN|1|LAZARO CARDENAS|422|1|C|0|Rural|6|3|174|135|25|13|2|1|71|2|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|23|452|574|Recuento (Para recuento (SRA))|F-I|05/07/18 15:39:24.280000|CHURUMUCO
160422C0100'|160422C010006|16|MICHOACAN|1|LAZARO CARDENAS|422|1|C|0|Rural|6|3|174|135|25|13|2|1|71|2|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|23|452|574|Recuento (Para recuento (SRA))|F-I|05/07/18 15:39:24.280000|CHURUMUCO
160422C0200'|160422C020006|16|MICHOACAN|1|LAZARO CARDENAS|422|2|C|0|Rural|6|10|152|155|26|8|3|1|63|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|28|449|573|Recuento (Para recuento (SRA))|F-I|05/07/18 15:40:44.912000|CHURUMUCO
160422C0200'|160422C020006|16|MICHOACAN|1|LAZARO CARDENAS|422|2|C|0|Rural|6|10|152|155|26|8|3|1|63|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|28|449|573|Recuento (Para recuento (SRA))|F-I|05/07/18 15:40:44.912000|CHURUMUCO
160422C0200'|160422C020006|16|MICHOACAN|1|LAZARO CARDENAS|422|2|C|0|Rural|6|10|152|155|26|8|3|1|63|1|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|28|449|573|Recuento (Para recuento (SRA))|F-I|05/07/18 15:40:44.912000|CHURUMUCO
160423B0100'|160423B010006|16|MICHOACAN|1|LAZARO CARDENAS|423|1|B|0|Rural|6|7|187|78|12|13|1|0|96|0|0|1|0|0|0|0|0|0|2|2|0|0|0|0|0|27|426|573|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:49:50.929000|CHURUMUCO
160423B0100'|160423B010006|16|MICHOACAN|1|LAZARO CARDENAS|423|1|B|0|Rural|6|7|187|78|12|13|1|0|96|0|0|1|0|0|0|0|0|0|2|2|0|0|0|0|0|27|426|573|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:49:50.929000|CHURUMUCO
160423C0100'|160423C010006|16|MICHOACAN|1|LAZARO CARDENAS|423|1|C|0|Rural|6|1|167|78|15|9|1|0|107|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|25|407|573|Recuento (Para recuento (SRA))|F-I|05/07/18 16:55:33.249000|CHURUMUCO
160423C0100'|160423C010006|16|MICHOACAN|1|LAZARO CARDENAS|423|1|C|0|Rural|6|1|167|78|15|9|1|0|107|1|0|1|0|1|0|0|0|0|1|0|0|0|0|0|0|25|407|573|Recuento (Para recuento (SRA))|F-I|05/07/18 16:55:33.249000|CHURUMUCO
160424B0100'|160424B010006|16|MICHOACAN|1|LAZARO CARDENAS|424|1|B|0|Rural|6|1|245|108|9|6|2|1|57|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|28|460|746|Recuento (Para recuento (SRA))|F-I|05/07/18 15:45:55.445000|CHURUMUCO
160425B0100'|160425B010006|16|MICHOACAN|1|LAZARO CARDENAS|425|1|B|0|Rural|6|4|149|18|3|6|3|1|40|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|17|243|357|Recuento (Para recuento (SRA))|F-I|05/07/18 17:28:17.424000|CHURUMUCO
160426B0100'|160426B010006|16|MICHOACAN|1|LAZARO CARDENAS|426|1|B|0|Rural|6|9|167|23|8|8|2|0|72|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|27|320|495|Recuento (Para recuento (SRA))|F-I|05/07/18 15:50:24.915000|CHURUMUCO
160426B0100'|160426B010006|16|MICHOACAN|1|LAZARO CARDENAS|426|1|B|0|Rural|6|9|167|23|8|8|2|0|72|1|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|27|320|495|Recuento (Para recuento (SRA))|F-I|05/07/18 15:50:24.915000|CHURUMUCO
160426C0100'|160426C010006|16|MICHOACAN|1|LAZARO CARDENAS|426|1|C|0|Rural|6|3|144|23|8|14|1|3|85|6|0|0|0|0|0|0|0|0|3|3|0|1|0|0|0|20|314|495|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:48:30.287000|CHURUMUCO
160426C0100'|160426C010006|16|MICHOACAN|1|LAZARO CARDENAS|426|1|C|0|Rural|6|3|144|23|8|14|1|3|85|6|0|0|0|0|0|0|0|0|3|3|0|1|0|0|0|20|314|495|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:48:30.287000|CHURUMUCO
160427B0100'|160427B010006|16|MICHOACAN|1|LAZARO CARDENAS|427|1|B|0|Rural|6|0|52|12|2|4|0|0|67|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|13|151|244|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:52:44.089000|CHURUMUCO
160427B0100'|160427B010006|16|MICHOACAN|1|LAZARO CARDENAS|427|1|B|0|Rural|6|0|52|12|2|4|0|0|67|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|13|151|244|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:52:44.089000|CHURUMUCO
160427E0100'|160427E010006|16|MICHOACAN|1|LAZARO CARDENAS|427|1|E|0|Rural|6|2|67|21|1|2|5|1|25|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|7|134|209|Recuento (Para recuento (SRA))|F-I|05/07/18 17:29:18.606000|CHURUMUCO
160427E0100'|160427E010006|16|MICHOACAN|1|LAZARO CARDENAS|427|1|E|0|Rural|6|2|67|21|1|2|5|1|25|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|7|134|209|Recuento (Para recuento (SRA))|F-I|05/07/18 17:29:18.606000|CHURUMUCO
160428B0100'|160428B010006|16|MICHOACAN|1|LAZARO CARDENAS|428|1|B|0|Rural|6|3|140|116|12|17|2|1|93|0|1|1|0|1|0|0|0|0|1|0|0|1|0|0|0|40|429|644|Recuento (Para recuento (SRA))|F-I|05/07/18 16:48:48.312000|CHURUMUCO
160429B0100'|160429B010006|16|MICHOACAN|1|LAZARO CARDENAS|429|1|B|0|Rural|6|1|104|61|6|5|0|0|25|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|12|214|434|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:55:12.352000|CHURUMUCO
160429C0100'|160429C010006|16|MICHOACAN|1|LAZARO CARDENAS|429|1|C|0|Rural|6|0|128|60|2|3|3|0|20|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|11|227|434|Recuento (Para recuento (SRA))|F-I|05/07/18 16:52:32.715000|CHURUMUCO
160430B0100'|160430B010006|16|MICHOACAN|1|LAZARO CARDENAS|430|1|B|0|Rural|6|4|189|64|14|9|0|1|63|3|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|31|379|601|Recuento (Para recuento (SRA))|F-I|05/07/18 16:50:32.609000|CHURUMUCO
160431B0100'|160431B010006|16|MICHOACAN|1|LAZARO CARDENAS|431|1|B|0|Rural|6|0|147|26|1|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|5|182|293|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:56:39.938000|CHURUMUCO
160432B0100'|160432B010006|16|MICHOACAN|1|LAZARO CARDENAS|432|1|B|0|Rural|6|1|147|124|14|14|2|1|61|3|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|10|378|449|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:59:13.708000|CHURUMUCO
160432B0100'|160432B010006|16|MICHOACAN|1|LAZARO CARDENAS|432|1|B|0|Rural|6|1|147|124|14|14|2|1|61|3|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|10|378|449|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:59:13.708000|CHURUMUCO
160432C0100'|160432C010006|16|MICHOACAN|1|LAZARO CARDENAS|432|1|C|0|Rural|6|3|178|74|12|7|5|0|55|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|22|358|448|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:57:42.692000|CHURUMUCO
160432C0100'|160432C010006|16|MICHOACAN|1|LAZARO CARDENAS|432|1|C|0|Rural|6|3|178|74|12|7|5|0|55|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|22|358|448|Cotejo (Levantada en Casilla)|F-I|05/07/18 12:57:42.692000|CHURUMUCO
160467B0100'|160467B010006|16|MICHOACAN|1|LAZARO CARDENAS|467|1|B|0|Urbana|6|12|66|104|89|8|2|2|161|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|36|481|733|Recuento (Para recuento (SRA))|F-I|05/07/18 17:21:32.621000|GABRIEL ZAMORA
160467B0100'|160467B010006|16|MICHOACAN|1|LAZARO CARDENAS|467|1|B|0|Urbana|6|12|66|104|89|8|2|2|161|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|36|481|733|Recuento (Para recuento (SRA))|F-I|05/07/18 17:21:32.621000|GABRIEL ZAMORA
160467C0100'|160467C010006|16|MICHOACAN|1|LAZARO CARDENAS|467|1|C|0|Urbana|6|7|92|115|61|12|6|2|147|1|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|39|485|733|Recuento (Para recuento (SRA))|F-I|05/07/18 18:39:05.550000|GABRIEL ZAMORA
160467C0100'|160467C010006|16|MICHOACAN|1|LAZARO CARDENAS|467|1|C|0|Urbana|6|7|92|115|61|12|6|2|147|1|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|39|485|733|Recuento (Para recuento (SRA))|F-I|05/07/18 18:39:05.550000|GABRIEL ZAMORA
160468B0100'|160468B010006|16|MICHOACAN|1|LAZARO CARDENAS|468|1|B|0|Rural|6|5|39|63|49|9|3|4|8|1|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|27|210|479|Recuento (Para recuento (SRA))|F-I|05/07/18 17:19:29.447000|GABRIEL ZAMORA
160468B0100'|160468B010006|16|MICHOACAN|1|LAZARO CARDENAS|468|1|B|0|Rural|6|5|39|63|49|9|3|4|8|1|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|27|210|479|Recuento (Para recuento (SRA))|F-I|05/07/18 17:19:29.447000|GABRIEL ZAMORA
160468C0100'|160468C010006|16|MICHOACAN|1|LAZARO CARDENAS|468|1|C|0|Rural|6|9|52|41|44|5|4|1|116|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|12|287|478|Recuento (Para recuento (SRA))|F-I|05/07/18 18:40:35.976000|GABRIEL ZAMORA
160468C0100'|160468C010006|16|MICHOACAN|1|LAZARO CARDENAS|468|1|C|0|Rural|6|9|52|41|44|5|4|1|116|0|0|1|0|1|0|0|0|0|0|1|0|0|0|0|0|12|287|478|Recuento (Para recuento (SRA))|F-I|05/07/18 18:40:35.976000|GABRIEL ZAMORA
160469B0100'|160469B010006|16|MICHOACAN|1|LAZARO CARDENAS|469|1|B|0|Urbana|6|8|53|31|58|15|3|1|173|3|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|19|367|616|Recuento (Para recuento (SRA))|F-I|05/07/18 17:42:17.088000|GABRIEL ZAMORA
160469B0100'|160469B010006|16|MICHOACAN|1|LAZARO CARDENAS|469|1|B|0|Urbana|6|8|53|31|58|15|3|1|173|3|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|19|367|616|Recuento (Para recuento (SRA))|F-I|05/07/18 17:42:17.088000|GABRIEL ZAMORA
160469B0100'|160469B010006|16|MICHOACAN|1|LAZARO CARDENAS|469|1|B|0|Urbana|6|8|53|31|58|15|3|1|173|3|0|0|0|2|0|0|0|0|1|0|0|0|0|0|0|19|367|616|Recuento (Para recuento (SRA))|F-I|05/07/18 17:42:17.088000|GABRIEL ZAMORA
160469C0100'|160469C010006|16|MICHOACAN|1|LAZARO CARDENAS|469|1|C|0|Urbana|6|2|57|74|61|7|4|4|191|2|0|1|0|0|0|0|0|0|2|2|0|1|0|0|0|17|425|616|Recuento (Para recuento (SRA))|F-I|05/07/18 17:36:36.610000|GABRIEL ZAMORA
160469C0100'|160469C010006|16|MICHOACAN|1|LAZARO CARDENAS|469|1|C|0|Urbana|6|2|57|74|61|7|4|4|191|2|0|1|0|0|0|0|0|0|2|2|0|1|0|0|0|17|425|616|Recuento (Para recuento (SRA))|F-I|05/07/18 17:36:36.610000|GABRIEL ZAMORA
160469C0100'|160469C010006|16|MICHOACAN|1|LAZARO CARDENAS|469|1|C|0|Urbana|6|2|57|74|61|7|4|4|191|2|0|1|0|0|0|0|0|0|2|2|0|1|0|0|0|17|425|616|Recuento (Para recuento (SRA))|F-I|05/07/18 17:36:36.610000|GABRIEL ZAMORA
160469C0200'|160469C020006|16|MICHOACAN|1|LAZARO CARDENAS|469|2|C|0|Urbana|6|3|56|83|57|7|8|2|163|2|1|0|0|2|0|0|0|0|0|1|0|0|0|0|0|33|418|615|Recuento (Para recuento (SRA))|F-I|05/07/18 17:23:14.159000|GABRIEL ZAMORA
160469C0200'|160469C020006|16|MICHOACAN|1|LAZARO CARDENAS|469|2|C|0|Urbana|6|3|56|83|57|7|8|2|163|2|1|0|0|2|0|0|0|0|0|1|0|0|0|0|0|33|418|615|Recuento (Para recuento (SRA))|F-I|05/07/18 17:23:14.159000|GABRIEL ZAMORA
160469C0200'|160469C020006|16|MICHOACAN|1|LAZARO CARDENAS|469|2|C|0|Urbana|6|3|56|83|57|7|8|2|163|2|1|0|0|2|0|0|0|0|0|1|0|0|0|0|0|33|418|615|Recuento (Para recuento (SRA))|F-I|05/07/18 17:23:14.159000|GABRIEL ZAMORA
160470B0100'|160470B010006|16|MICHOACAN|1|LAZARO CARDENAS|470|1|B|0|Rural|6|7|60|109|42|5|8|3|203|2|1|1|0|0|0|0|0|0|0|4|0|0|0|0|0|24|469|745|Recuento (Para recuento (SRA))|F-I|05/07/18 18:44:35.102000|GABRIEL ZAMORA
160470B0100'|160470B010006|16|MICHOACAN|1|LAZARO CARDENAS|470|1|B|0|Rural|6|7|60|109|42|5|8|3|203|2|1|1|0|0|0|0|0|0|0|4|0|0|0|0|0|24|469|745|Recuento (Para recuento (SRA))|F-I|05/07/18 18:44:35.102000|GABRIEL ZAMORA
160470B0100'|160470B010006|16|MICHOACAN|1|LAZARO CARDENAS|470|1|B|0|Rural|6|7|60|109|42|5|8|3|203|2|1|1|0|0|0|0|0|0|0|4|0|0|0|0|0|24|469|745|Recuento (Para recuento (SRA))|F-I|05/07/18 18:44:35.102000|GABRIEL ZAMORA
160470C0100'|160470C010006|16|MICHOACAN|1|LAZARO CARDENAS|470|1|C|0|Rural|6|3|81|98|42|11|3|1|237|0|0|1|0|0|0|0|0|0|4|1|0|0|0|0|0|31|513|744|Recuento (Para recuento (SRA))|F-I|05/07/18 17:52:05.317000|GABRIEL ZAMORA
160470C0100'|160470C010006|16|MICHOACAN|1|LAZARO CARDENAS|470|1|C|0|Rural|6|3|81|98|42|11|3|1|237|0|0|1|0|0|0|0|0|0|4|1|0|0|0|0|0|31|513|744|Recuento (Para recuento (SRA))|F-I|05/07/18 17:52:05.317000|GABRIEL ZAMORA
160470C0100'|160470C010006|16|MICHOACAN|1|LAZARO CARDENAS|470|1|C|0|Rural|6|3|81|98|42|11|3|1|237|0|0|1|0|0|0|0|0|0|4|1|0|0|0|0|0|31|513|744|Recuento (Para recuento (SRA))|F-I|05/07/18 17:52:05.317000|GABRIEL ZAMORA
160471B0100'|160471B010006|16|MICHOACAN|1|LAZARO CARDENAS|471|1|B|0|Rural|6|2|81|55|34|8|6|2|161|2|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|15|369|520|Recuento (Para recuento (SRA))|F-I|05/07/18 17:49:26.067000|GABRIEL ZAMORA
160471B0100'|160471B010006|16|MICHOACAN|1|LAZARO CARDENAS|471|1|B|0|Rural|6|2|81|55|34|8|6|2|161|2|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|15|369|520|Recuento (Para recuento (SRA))|F-I|05/07/18 17:49:26.067000|GABRIEL ZAMORA
160471B0100'|160471B010006|16|MICHOACAN|1|LAZARO CARDENAS|471|1|B|0|Rural|6|2|81|55|34|8|6|2|161|2|0|0|0|0|0|0|0|0|2|1|0|0|0|0|0|15|369|520|Recuento (Para recuento (SRA))|F-I|05/07/18 17:49:26.067000|GABRIEL ZAMORA
160471C0100'|160471C010006|16|MICHOACAN|1|LAZARO CARDENAS|471|1|C|0|Rural|6|2|55|68|33|13|2|1|150|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|18|345|520|Recuento (Para recuento (SRA))|F-I|05/07/18 17:47:41.779000|GABRIEL ZAMORA
160471C0100'|160471C010006|16|MICHOACAN|1|LAZARO CARDENAS|471|1|C|0|Rural|6|2|55|68|33|13|2|1|150|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|18|345|520|Recuento (Para recuento (SRA))|F-I|05/07/18 17:47:41.779000|GABRIEL ZAMORA
160471C0100'|160471C010006|16|MICHOACAN|1|LAZARO CARDENAS|471|1|C|0|Rural|6|2|55|68|33|13|2|1|150|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|18|345|520|Recuento (Para recuento (SRA))|F-I|05/07/18 17:47:41.779000|GABRIEL ZAMORA
160471C0200'|160471C020006|16|MICHOACAN|1|LAZARO CARDENAS|471|2|C|0|Rural|6|3|53|73|39|9|3|3|171|3|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|24|383|519|Recuento (Para recuento (SRA))|F-I|05/07/18 18:01:27.238000|GABRIEL ZAMORA
160471C0200'|160471C020006|16|MICHOACAN|1|LAZARO CARDENAS|471|2|C|0|Rural|6|3|53|73|39|9|3|3|171|3|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|24|383|519|Recuento (Para recuento (SRA))|F-I|05/07/18 18:01:27.238000|GABRIEL ZAMORA
160471C0200'|160471C020006|16|MICHOACAN|1|LAZARO CARDENAS|471|2|C|0|Rural|6|3|53|73|39|9|3|3|171|3|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|24|383|519|Recuento (Para recuento (SRA))|F-I|05/07/18 18:01:27.238000|GABRIEL ZAMORA
160472B0100'|160472B010006|16|MICHOACAN|1|LAZARO CARDENAS|472|1|B|0|Urbana|6|9|58|52|30|13|3|1|150|5|0|0|0|0|0|0|0|0|2|0|0|1|0|0|0|24|348|507|Recuento (Para recuento (SRA))|F-I|05/07/18 18:03:13.760000|GABRIEL ZAMORA
160472B0100'|160472B010006|16|MICHOACAN|1|LAZARO CARDENAS|472|1|B|0|Urbana|6|9|58|52|30|13|3|1|150|5|0|0|0|0|0|0|0|0|2|0|0|1|0|0|0|24|348|507|Recuento (Para recuento (SRA))|F-I|05/07/18 18:03:13.760000|GABRIEL ZAMORA
160472C0100'|160472C010006|16|MICHOACAN|1|LAZARO CARDENAS|472|1|C|0|Urbana|6|9|38|66|31|9|2|0|182|4|0|0|0|1|0|0|0|0|3|2|0|1|0|0|0|25|373|507|Recuento (Para recuento (SRA))|F-I|05/07/18 18:08:31.219000|GABRIEL ZAMORA
